split	pdb_id	seed	sample	pre_refinement_aligned_rmsd	max_pre_refinement_rmsd	duration_seconds	output	reason
val	7PTK	339	1	32.354422	30.000000	0.781791	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_339/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	339	2	33.110413	30.000000	0.774418	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_339/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	340	0	36.668822	30.000000	0.795258	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_340/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	340	1	35.948015	30.000000	0.717952	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_340/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	340	2	38.288974	30.000000	0.766133	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_340/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	340	3	36.732935	30.000000	0.779137	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_340/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	341	0	45.419852	30.000000	0.789480	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_341/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	341	1	31.196268	30.000000	0.778000	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_341/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	341	2	34.474606	30.000000	0.778548	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_341/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	341	3	32.077953	30.000000	0.819290	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_341/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	342	0	44.823591	30.000000	0.792341	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_342/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	342	1	35.685767	30.000000	0.784086	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_342/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	342	2	33.917056	30.000000	0.776628	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_342/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	342	3	45.111359	30.000000	0.735662	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_342/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	343	0	37.526064	30.000000	0.781353	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_343/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	343	1	35.002268	30.000000	0.770031	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_343/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	343	2	32.199830	30.000000	0.764550	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_343/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	343	3	44.852502	30.000000	0.772388	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_343/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	344	0	43.629512	30.000000	0.780501	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_344/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	344	1	39.973808	30.000000	0.777212	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_344/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	344	2	32.753382	30.000000	0.789039	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_344/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	344	3	33.627639	30.000000	0.776398	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_344/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	345	0	38.579669	30.000000	0.789208	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_345/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	345	1	31.293038	30.000000	0.732648	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_345/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	345	2	33.842209	30.000000	0.768956	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_345/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	345	3	40.860560	30.000000	0.778657	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_345/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	346	0	35.385455	30.000000	0.787436	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_346/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	346	1	33.744924	30.000000	0.770335	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_346/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	346	2	34.370158	30.000000	0.768456	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_346/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	346	3	34.917206	30.000000	0.780945	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_346/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	347	0	34.522431	30.000000	0.787180	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_347/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	347	1	43.475250	30.000000	0.781526	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_347/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	347	2	34.596082	30.000000	0.774927	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_347/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	347	3	35.404620	30.000000	0.738354	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_347/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	348	0	33.468106	30.000000	0.775452	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_348/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	348	1	40.726405	30.000000	0.765633	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_348/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	348	2	33.678240	30.000000	0.769056	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_348/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	348	3	34.916628	30.000000	0.774194	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_348/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	349	0	34.673938	30.000000	0.781766	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_349/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	349	1	33.810073	30.000000	0.777996	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_349/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	349	2	33.666563	30.000000	0.770361	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_349/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTK	349	3	37.234205	30.000000	0.782564	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptk/seed_349/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	300	0	38.278869	30.000000	0.972461	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_300/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	300	1	34.833321	30.000000	0.784153	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_300/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	300	2	37.702333	30.000000	0.783661	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_300/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	300	3	32.703146	30.000000	0.735242	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_300/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	301	0	39.264955	30.000000	0.777733	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_301/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	301	1	38.139783	30.000000	0.779646	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_301/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	301	2	42.785707	30.000000	0.776523	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_301/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	301	3	39.418403	30.000000	0.782262	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_301/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	302	0	41.253359	30.000000	0.785953	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_302/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	302	1	37.395730	30.000000	0.732640	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_302/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	302	2	42.587390	30.000000	0.779693	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_302/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	302	3	46.098307	30.000000	0.774610	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_302/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	303	0	37.932330	30.000000	0.790348	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_303/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	303	1	36.441087	30.000000	0.787677	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_303/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	303	2	37.889677	30.000000	0.781776	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_303/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	303	3	40.327923	30.000000	0.732553	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_303/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	304	0	37.994624	30.000000	0.787188	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_304/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	304	1	38.257445	30.000000	0.778927	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_304/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	304	2	37.092310	30.000000	0.786906	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_304/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	304	3	33.472315	30.000000	0.790386	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_304/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	305	0	36.106966	30.000000	0.782837	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_305/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	305	1	39.144916	30.000000	0.734029	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_305/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	305	2	34.394870	30.000000	0.780999	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_305/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	305	3	36.523570	30.000000	0.780113	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_305/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	306	0	37.884655	30.000000	0.782454	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_306/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	306	1	38.960707	30.000000	0.785888	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_306/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	306	2	38.008227	30.000000	0.787467	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_306/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	306	3	37.443189	30.000000	0.740654	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_306/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	307	0	39.559938	30.000000	0.784503	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_307/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	307	1	38.775654	30.000000	0.778246	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_307/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	307	2	38.768544	30.000000	0.786304	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_307/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	307	3	38.028133	30.000000	0.777521	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_307/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	308	0	40.763470	30.000000	0.779956	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_308/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	308	1	39.341116	30.000000	0.726979	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_308/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	308	2	38.141225	30.000000	0.778679	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_308/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	308	3	39.782358	30.000000	0.779218	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_308/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	309	0	38.857224	30.000000	0.779768	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_309/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	309	1	36.815830	30.000000	0.782432	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_309/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	309	2	38.421748	30.000000	0.789721	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_309/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	309	3	37.792257	30.000000	0.731346	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_309/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	310	0	35.128782	30.000000	0.778607	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_310/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	310	1	37.064234	30.000000	0.784601	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_310/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	310	2	39.355329	30.000000	0.785745	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_310/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	310	3	34.461056	30.000000	0.783987	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_310/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	311	0	34.875156	30.000000	0.863254	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_311/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	311	1	37.281683	30.000000	0.737803	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_311/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	311	2	38.059764	30.000000	0.781301	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_311/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	311	3	33.319314	30.000000	0.792110	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_311/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	312	0	39.050375	30.000000	0.779370	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_312/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	312	1	38.623443	30.000000	0.785659	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_312/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	312	2	37.121675	30.000000	0.792727	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_312/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	312	3	37.511736	30.000000	0.731138	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_312/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	313	0	36.608173	30.000000	0.780230	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_313/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	313	1	36.808131	30.000000	0.781243	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_313/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	313	2	36.352901	30.000000	0.777642	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_313/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	313	3	38.110248	30.000000	0.784625	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_313/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	314	0	34.746277	30.000000	0.782067	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_314/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	314	1	33.813571	30.000000	0.739382	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_314/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	314	2	37.054682	30.000000	0.785558	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_314/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	314	3	32.878302	30.000000	0.789634	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_314/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	315	0	37.375717	30.000000	0.786590	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_315/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	315	1	40.070238	30.000000	0.780642	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_315/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	315	2	42.631204	30.000000	0.789403	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_315/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	315	3	37.793440	30.000000	0.735773	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_315/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	316	0	39.720771	30.000000	0.787337	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_316/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	316	1	38.245181	30.000000	0.786193	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_316/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	316	2	37.747188	30.000000	0.786665	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_316/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	316	3	39.213451	30.000000	0.782866	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_316/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	317	0	46.147172	30.000000	0.789976	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_317/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	317	1	39.734921	30.000000	0.734154	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_317/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	317	2	39.334214	30.000000	0.781327	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_317/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	317	3	37.958445	30.000000	0.780069	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_317/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	318	0	44.446034	30.000000	0.788046	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_318/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	318	1	37.782262	30.000000	0.789777	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_318/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	318	2	42.429893	30.000000	0.786977	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_318/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	318	3	37.523263	30.000000	0.731492	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_318/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	319	0	37.620675	30.000000	0.784315	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_319/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	319	1	36.620935	30.000000	0.780812	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_319/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	319	2	31.827416	30.000000	0.791754	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_319/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	319	3	32.504799	30.000000	0.789348	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_319/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	320	0	38.239976	30.000000	0.789054	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_320/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	320	1	37.275327	30.000000	0.734920	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_320/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	320	2	37.816493	30.000000	0.779527	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_320/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	320	3	36.255520	30.000000	0.781779	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_320/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	321	0	35.604220	30.000000	0.786817	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_321/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	321	1	34.661357	30.000000	0.785611	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_321/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	321	2	34.039996	30.000000	0.782133	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_321/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	321	3	36.169732	30.000000	0.734989	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_321/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	322	0	38.126169	30.000000	0.782212	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_322/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	322	1	37.902464	30.000000	0.786361	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_322/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	322	2	35.816168	30.000000	0.784851	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_322/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	322	3	36.403985	30.000000	0.789062	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_322/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	323	0	40.627124	30.000000	0.817137	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_323/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	323	1	37.880201	30.000000	0.737709	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_323/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	323	2	38.713104	30.000000	0.782512	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_323/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	323	3	36.320012	30.000000	0.777053	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_323/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	324	0	33.154806	30.000000	0.784903	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_324/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
val	7PTL	324	1	32.988340	30.000000	0.790150	/storage9920/home/tinghao.xia/Data_PT_V1/val/7ptl/seed_324/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
