pdb_id	candidate_count	valid_candidate_count	failed_candidate_count	rank1_seed	rank1_sample	ranking_score	rank1_rmsd	rank1_valid_rmsd	rank1_eval_status	rank1_evaluation_protocol	candidate_failure_reasons	exclude_from_strict_rank1_rmsd	exclusion_reason
5A18	25	25	0	101	0	0.1243586763739585	8.4	True	SUCCESS	foldbench_full		False	
5AY2	25	25	0	66	0	0.6858320832252502	9.674	True	SUCCESS	foldbench_full		False	
5AY3	25	25	0	66	0	0.9086401462554932	0.582	True	SUCCESS	foldbench_full		False	
5AY4	25	25	0	66	0	0.9059733152389526	0.393	True	SUCCESS	foldbench_full		False	
5BJO	25	25	0	42	0	0.8644762635231018	15.232	True	SUCCESS	foldbench_full		False	
5BJP	25	25	0	42	0	0.8321737051010132	4.514	True	SUCCESS	foldbench_full		False	
5BTM	25	25	0	8888	0	0.3090690374374389	11.362	True	SUCCESS	foldbench_full		False	
5BTP	25	25	0	8888	0	0.5451837182044983	22.359	True	SUCCESS	foldbench_full		False	
5C45	25	25	0	66	0	0.8989558815956116	0.564	True	SUCCESS	foldbench_full		False	
5C5W	25	25	0	101	0	0.0300232674926519	16.033	True	SUCCESS	foldbench_full		False	
5C7U	25	25	0	2024	0	0.8568181991577148	1.165	True	SUCCESS	foldbench_full		False	
5C7W	25	25	0	101	0	0.8719924688339233	0.344	True	SUCCESS	foldbench_full		False	
5CNR	25	25	0	66	0	0.5202581882476807	13.253	True	SUCCESS	foldbench_full		False	
5D5L	25	25	0	42	0	0.5388748049736023	20.134	True	SUCCESS	foldbench_full		False	
5D8T	25	25	0	66	0	0.8498117327690125	0.534	True	SUCCESS	foldbench_full		False	
5D99	25	25	0	8888	0	0.1732427924871444	0.262	True	SUCCESS	foldbench_full		False	
5DA6	25	25	0	2024	0	0.6264185905456543	27.592	True	SUCCESS	foldbench_full		False	
5DER	25	25	0	2024	0	0.8755838871002197	9.147	True	SUCCESS	foldbench_full		False	
5DH7	25	25	0	2024	0	0.766033411026001	0.857	True	SUCCESS	foldbench_full		False	
5DHB	25	25	0	66	0	0.8403024077415466	0.939	True	SUCCESS	foldbench_full		False	
5DHC	25	25	0	2024	0	0.7327523827552795	20.261	True	SUCCESS	foldbench_full		False	
5DO5	25	25	0	66	0	0.1841439753770828	9.333	True	SUCCESS	foldbench_full		False	
5DUN	25	25	0	2024	0	0.6246161460876465	1.274	True	SUCCESS	foldbench_full		False	
5E54	25	25	0	8888	0	0.3325048387050628	19.686	True	SUCCESS	foldbench_full		False	
5EAO	25	25	0	101	0	0.8221246004104614	1.367	True	SUCCESS	foldbench_full		False	
5EAQ	25	25	0	101	0	0.8348182439804077	0.693	True	SUCCESS	foldbench_full		False	
5EW4	25	25	0	8888	0	0.6906592845916748	0.571	True	SUCCESS	foldbench_full		False	
5EW7	25	25	0	8888	0	0.6986404657363892	0.587	True	SUCCESS	foldbench_full		False	
5FJ0	25	25	0	2024	0	0.6483811736106873	19.647	True	SUCCESS	foldbench_full		False	
5FJ1	25	25	0	8888	0	0.2865487337112427	22.481	True	SUCCESS	foldbench_full		False	
5FJC	25	25	0	2024	0	0.8624942898750305	0.979	True	SUCCESS	foldbench_full		False	
5FK1	25	25	0	2024	0	0.8578246831893921	0.364	True	SUCCESS	foldbench_full		False	
5FK2	25	25	0	8888	0	0.8741140961647034	0.373	True	SUCCESS	foldbench_full		False	
5FK3	25	25	0	8888	0	0.8479422926902771	0.448	True	SUCCESS	foldbench_full		False	
5FK4	25	25	0	101	0	0.8480886220932007	1.215	True	SUCCESS	foldbench_full		False	
5FK5	25	25	0	66	0	0.8633661270141602	0.589	True	SUCCESS	foldbench_full		False	
5FK6	25	25	0	66	0	0.8533786535263062	0.534	True	SUCCESS	foldbench_full		False	
5FKD	25	25	0	66	0	0.8629716038703918	0.527	True	SUCCESS	foldbench_full		False	
5FKE	25	25	0	8888	0	0.8511992692947388	0.528	True	SUCCESS	foldbench_full		False	
5FKF	25	25	0	8888	0	0.8558399081230164	0.488	True	SUCCESS	foldbench_full		False	
5FKG	25	25	0	42	0	0.8496244549751282	0.498	True	SUCCESS	foldbench_full		False	
5FKH	25	25	0	66	0	0.8600239157676697	0.414	True	SUCCESS	foldbench_full		False	
5G2Y	25	25	0	8888	0	0.0975809320807457	35.854	True	SUCCESS	foldbench_full		False	
5G4T	25	25	0	2024	0	0.1812084317207336	0.139	True	SUCCESS	foldbench_full		False	
5HBW	25	25	0	8888	0	0.952625334262848	0.442	True	SUCCESS	foldbench_full		False	
5HBX	25	25	0	42	0	0.7354370355606079	19.388	True	SUCCESS	foldbench_full		False	
5HBY	25	25	0	66	0	0.8837034702301025	10.486	True	SUCCESS	foldbench_full		False	
5HN2	25	25	0	101	0	0.4777833223342895	17.352	True	SUCCESS	foldbench_full		False	
5HNJ	25	25	0	42	0	0.4744961857795715	13.969	True	SUCCESS	foldbench_full		False	
5HNQ	25	25	0	66	0	0.2279365807771682	22.428	True	SUCCESS	foldbench_full		False	
5IEM	25	25	0	42	0	0.1237514615058898	7.805	True	SUCCESS	foldbench_full		False	
5J01	25	25	0	2024	0	0.5032603740692139	7.34	True	SUCCESS	foldbench_full		False	
5J02	25	25	0	8888	0	0.7950518727302551	7.277	True	SUCCESS	foldbench_full		False	
5K8H	25	0	25	66	0	0.0761679783463478		False	missing_output	unavailable	OST_FAILURE_OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
5KH8	25	25	0	42	0	0.1133710294961929	10.999	True	SUCCESS	foldbench_full		False	
5KMZ	25	25	0	42	0	0.1356368362903595	2.56	True	SUCCESS	foldbench_full		False	
5KPY	25	25	0	2024	0	0.7460025548934937	5.951	True	SUCCESS	foldbench_full		False	
5KQE	25	25	0	66	0	0.1354676634073257	9.882	True	SUCCESS	foldbench_full		False	
5KRG	25	25	0	101	0	0.8056432604789734	1.381	True	SUCCESS	foldbench_full		False	
5KTJ	25	25	0	8888	0	0.6556326150894165	22.461	True	SUCCESS	foldbench_full		False	
5KVJ	25	25	0	8888	0	0.7629628777503967	0.247	True	SUCCESS	foldbench_full		False	
5KX9	25	25	0	66	0	0.8930593729019165	0.506	True	SUCCESS	foldbench_full		False	
5L00	25	25	0	66	0	0.786399781703949	2.891	True	SUCCESS	foldbench_full		False	
5L4O	25	25	0	8888	0	0.7629970908164978	1.04	True	SUCCESS	foldbench_full		False	
5LQO	25	25	0	2024	0	0.8774807453155518	0.213	True	SUCCESS	foldbench_full		False	
5LQT	25	25	0	2024	0	0.9182537198066713	0.22	True	SUCCESS	foldbench_full		False	
5LR3	25	25	0	2024	0	0.8872034549713135	0.342	True	SUCCESS	foldbench_full		False	
5LR4	25	25	0	101	0	0.6733760237693787	9.052	True	SUCCESS	foldbench_full		False	
5LR5	25	25	0	42	0	0.7063995599746704	9.963	True	SUCCESS	foldbench_full		False	
5LSN	25	25	0	101	0	0.1284255981445312	4.003	True	SUCCESS	foldbench_full		False	
5LWJ	25	25	0	66	0	0.6411119699478149	3.439	True	SUCCESS	foldbench_full		False	
5LYS	25	25	0	2024	0	0.2601310014724731	21.415	True	SUCCESS	foldbench_full		False	
5LYU	25	25	0	2024	0	0.619027853012085	27.175	True	SUCCESS	foldbench_full		False	
5LYV	25	25	0	8888	0	0.4048694670200348	28.217	True	SUCCESS	foldbench_full		False	
5M0H	25	25	0	66	0	0.1431939452886581	0.85	True	SUCCESS	foldbench_full		False	
5ML7	25	25	0	101	0	0.3102288842201233	24.689	True	SUCCESS	foldbench_full		False	
5MRX	25	25	0	101	0	0.1742079108953476	0.367	True	SUCCESS	foldbench_full		False	
5MWI	25	25	0	2024	0	0.1101882234215736	21.422	True	SUCCESS	foldbench_full		False	
5N5C	25	25	0	8888	0	0.0313082858920097	1.85	True	SUCCESS	foldbench_full		False	
5NDH	25	25	0	2024	0	0.6316168904304504	4.384	True	SUCCESS	foldbench_full		False	
5NDI	25	25	0	8888	0	0.5048612356185913	14.568	True	SUCCESS	foldbench_full		False	
5NEF	25	25	0	8888	0	0.743637204170227	0.132	True	SUCCESS	foldbench_full		False	
5NEO	25	25	0	2024	0	0.709780216217041	0.388	True	SUCCESS	foldbench_full		False	
5NEP	25	25	0	101	0	0.8026922941207886	0.107	True	SUCCESS	foldbench_full		False	
5NEQ	25	25	0	2024	0	0.7416390180587769	0.291	True	SUCCESS	foldbench_full		False	
5NEX	25	25	0	42	0	0.7790395021438599	0.197	True	SUCCESS	foldbench_full		False	
5NOM	25	25	0	101	0	0.8215667009353638	0.176	True	SUCCESS	foldbench_full		False	
5NQI	25	25	0	66	0	0.1742536127567291	0.322	True	SUCCESS	foldbench_full		False	
5NWQ	25	25	0	8888	0	0.4543560147285461	12.029	True	SUCCESS	foldbench_full		False	
5NXT	25	25	0	2024	0	0.0321034826338291	16.369	True	SUCCESS	foldbench_full		False	
5NY8	25	25	0	66	0	0.4183376431465149	17.743	True	SUCCESS	foldbench_full		False	
5NZ3	25	25	0	101	0	0.637521505355835	11.449	True	SUCCESS	foldbench_full		False	
5NZ6	25	25	0	42	0	0.9340202808380128	0.451	True	SUCCESS	foldbench_full		False	
5NZD	25	25	0	101	0	0.3714930415153503	22.915	True	SUCCESS	foldbench_full		False	
5O62	25	25	0	101	0	0.5073575377464294	10.902	True	SUCCESS	foldbench_full		False	
5O69	25	25	0	66	0	0.5193390846252441	13.648	True	SUCCESS	foldbench_full		False	
5OB3	25	25	0	42	0	0.875423789024353	0.329	True	SUCCESS	foldbench_full		False	
5OR0	25	25	0	42	0	0.9233974814414978	4.433	True	SUCCESS	foldbench_full		False	
5SWD	25	25	0	66	0	0.326979398727417	21.175	True	SUCCESS	foldbench_full		False	
5SWE	25	25	0	8888	0	0.9352845549583436	0.552	True	SUCCESS	foldbench_full		False	
5T3K	25	25	0	8888	0	0.7585029006004333	19.933	True	SUCCESS	foldbench_full		False	
5T83	25	25	0	66	0	0.7401026487350464	0.658	True	SUCCESS	foldbench_full		False	
5TDJ	25	25	0	2024	0	0.3992602825164795	15.658	True	SUCCESS	foldbench_full		False	
5TDK	25	25	0	2024	0	0.5208736658096313	1.642	True	SUCCESS	foldbench_full		False	
5TKO	25	25	0	66	0	0.5805205702781677	14.793	True	SUCCESS	foldbench_full		False	
5TPY	25	25	0	8888	0	0.7733513116836548	2.294	True	SUCCESS	foldbench_full		False	
5U3G	25	25	0	8888	0	0.598196268081665	0.633	True	SUCCESS	foldbench_full		False	
5UED	25	25	0	2024	0	0.9481125473976136	0.584	True	SUCCESS	foldbench_full		False	
5UEE	25	25	0	66	0	0.9489911198616028	0.336	True	SUCCESS	foldbench_full		False	
5UEF	25	25	0	66	0	0.9465137124061584	0.338	True	SUCCESS	foldbench_full		False	
5UEG	25	25	0	42	0	0.7863695621490479	2.161	True	SUCCESS	foldbench_full		False	
5UF3	25	25	0	66	0	0.0982137396931648	3.688	True	SUCCESS	foldbench_full		False	
5UNE	25	25	0	42	0	0.6118505597114563	0.936	True	SUCCESS	foldbench_full		False	
5UX3	25	25	0	101	0	0.9522812366485596	0.259	True	SUCCESS	foldbench_full		False	
5UZ6	25	25	0	101	0	0.6717591285705566	23.109	True	SUCCESS	foldbench_full		False	
5UZA	25	25	0	8888	0	0.8994790315628052	0.419	True	SUCCESS	foldbench_full		False	
5UZT	25	25	0	42	0	0.1146908402442932	6.178	True	SUCCESS	foldbench_full		False	
5V0H	25	25	0	66	0	0.9485660791397096	0.474	True	SUCCESS	foldbench_full		False	
5V0J	25	25	0	2024	0	0.9487093687057496	0.352	True	SUCCESS	foldbench_full		False	
5V0K	25	25	0	42	0	0.8908148407936096	10.982	True	SUCCESS	foldbench_full		False	
5V0O	25	25	0	101	0	0.9464324712753296	0.487	True	SUCCESS	foldbench_full		False	
5V16	25	25	0	101	0	0.0930408090353012	11.306	True	SUCCESS	foldbench_full		False	
5V17	25	25	0	66	0	0.1282366961240768	8.968	True	SUCCESS	foldbench_full		False	
5V1K	25	25	0	42	0	0.9183245897293092	1.139	True	SUCCESS	foldbench_full		False	
5V1L	25	25	0	2024	0	0.6276938319206238	14.799	True	SUCCESS	foldbench_full		False	
5V2H	25	25	0	101	0	0.921662449836731	1.346	True	SUCCESS	foldbench_full		False	
5V2R	25	25	0	42	0	0.4751670360565185	6.863	True	SUCCESS	foldbench_full		False	
5V3F	25	25	0	42	0	0.9100098013877868	0.644	True	SUCCESS	foldbench_full		False	
5V3I	25	25	0	66	0	0.1276630908250808	5.334	True	SUCCESS	foldbench_full		False	
5V9Z	25	25	0	101	0	0.946256160736084	0.389	True	SUCCESS	foldbench_full		False	
5VCF	25	25	0	101	0	0.8998621106147766	0.282	True	SUCCESS	foldbench_full		False	
5VCI	25	25	0	101	0	0.8999015688896179	0.282	True	SUCCESS	foldbench_full		False	
5VGW	25	25	0	42	0	0.784040093421936	0.315	True	SUCCESS	foldbench_full		False	
5VH7	25	25	0	2024	0	0.6240386962890625	3.019	True	SUCCESS	foldbench_full		False	
5VH8	25	25	0	42	0	0.6440131068229675	3.79	True	SUCCESS	foldbench_full		False	
5VJ9	25	25	0	2024	0	0.545507550239563	10.868	True	SUCCESS	foldbench_full		False	
5VJB	25	25	0	8888	0	0.677243173122406	10.874	True	SUCCESS	foldbench_full		False	
5VR4	25	25	0	2024	0	0.8888605237007141	9.086	True	SUCCESS	foldbench_full		False	
5WQ1	25	25	0	42	0	0.1015329882502555	1.298	True	SUCCESS	foldbench_full		False	
5XI1	25	25	0	66	0	0.8832968473434448	1.757	True	SUCCESS	foldbench_full		False	
5XWG	25	25	0	42	0	0.6348962187767029	12.32	True	SUCCESS	foldbench_full		False	
5XZ1	25	25	0	66	0	0.5384572148323059	18.229	True	SUCCESS	foldbench_full		False	
5Z1H	25	25	0	2024	0	0.8810206651687622	1.767	True	SUCCESS	foldbench_full		False	
5Z1I	25	25	0	42	0	0.8861913681030273	18.635	True	SUCCESS	foldbench_full		False	
5Z71	25	25	0	2024	0	0.8500028252601624	2.517	True	SUCCESS	foldbench_full		False	
5ZEG	25	25	0	8888	0	0.6174036860466003	24.046	True	SUCCESS	foldbench_full		False	
5ZEI	25	25	0	42	0	0.9480563402175904	0.141	True	SUCCESS	foldbench_full		False	
5ZEJ	25	25	0	2024	0	0.9324502944946288	0.221	True	SUCCESS	foldbench_full		False	
5ZEM	25	25	0	8888	0	0.8624711036682129	1.127	True	SUCCESS	foldbench_full		False	
6AAS	25	25	0	2024	0	0.1303150504827499	0.926	True	SUCCESS	foldbench_full		False	
6AAU	25	25	0	2024	0	0.1740825474262237	2.543	True	SUCCESS	foldbench_full		False	
6AZ4	25	25	0	101	0	0.9324219822883606	0.243	True	SUCCESS	foldbench_full		False	
6BFB	25	25	0	66	0	0.9133538007736206	0.515	True	SUCCESS	foldbench_full		False	
6BG9	25	25	0	42	0	0.4383354187011719	1.598	True	SUCCESS	foldbench_full		False	
6BGB	25	25	0	2024	0	0.7944419384002686	12.392	True	SUCCESS	foldbench_full		False	
6BJX	25	25	0	101	0	0.333654373884201	29.09	True	SUCCESS	foldbench_full		False	
6BMD	25	25	0	101	0	0.6380734443664551	22.114	True	SUCCESS	foldbench_full		False	
6BY4	25	25	0	66	0	0.009000726044178	0.919	True	SUCCESS	foldbench_full		False	
6BY5	25	25	0	66	0	0.0089188925921916	1.46	True	SUCCESS	foldbench_full		False	
6C27	25	25	0	2024	0	0.5116694569587708	24.996	True	SUCCESS	foldbench_full		False	
6C63	25	25	0	66	0	0.8484500050544739	17.729	True	SUCCESS	foldbench_full		False	
6C64	25	25	0	101	0	0.7999192476272583	12.198	True	SUCCESS	foldbench_full		False	
6C65	25	25	0	42	0	0.7716096639633179	16.309	True	SUCCESS	foldbench_full		False	
6C8D	25	25	0	66	0	0.9447378516197203	0.251	True	SUCCESS	foldbench_full		False	
6C8E	25	25	0	66	0	0.9526723623275756	0.255	True	SUCCESS	foldbench_full		False	
6C8I	25	25	0	66	0	0.9474629163742064	0.584	True	SUCCESS	foldbench_full		False	
6C8J	25	25	0	66	0	0.9458236694335938	0.15	True	SUCCESS	foldbench_full		False	
6C8K	25	25	0	66	0	0.9527919292449952	0.311	True	SUCCESS	foldbench_full		False	
6C8L	25	25	0	66	0	0.9528822898864746	0.348	True	SUCCESS	foldbench_full		False	
6C8M	25	25	0	42	0	0.9492961764335632	0.377	True	SUCCESS	foldbench_full		False	
6C8N	25	25	0	66	0	0.9438924193382264	0.24	True	SUCCESS	foldbench_full		False	
6C8O	25	25	0	66	0	0.943899393081665	0.225	True	SUCCESS	foldbench_full		False	
6CAB	25	25	0	66	0	0.9471032619476318	0.225	True	SUCCESS	foldbench_full		False	
6CB3	25	25	0	2024	0	0.6135859489440918	1.851	True	SUCCESS	foldbench_full		False	
6CC1	25	25	0	2024	0	0.6310396194458008	2.183	True	SUCCESS	foldbench_full		False	
6CC3	25	25	0	42	0	0.6336784362792969	28.764	True	SUCCESS	foldbench_full		False	
6CHR	25	25	0	8888	0	0.7187901735305786	5.049	True	SUCCESS	foldbench_full		False	
6CIH	25	25	0	2024	0	0.7358468770980835	4.172	True	SUCCESS	foldbench_full		False	
6CK4	25	25	0	101	0	0.4177891314029693	28.651	True	SUCCESS	foldbench_full		False	
6CK5	25	25	0	66	0	0.3573473393917084	28.733	True	SUCCESS	foldbench_full		False	
6CU1	25	25	0	66	0	0.6754769682884216	2.475	True	SUCCESS	foldbench_full		False	
6CXZ	25	25	0	42	0	0.8728481531143188	0.14	True	SUCCESS	foldbench_full		False	
6CY0	25	25	0	66	0	0.695519208908081	17.744	True	SUCCESS	foldbench_full		False	
6CY2	25	25	0	42	0	0.9186702966690063	1.581	True	SUCCESS	foldbench_full		False	
6CY4	25	25	0	66	0	0.6862315535545349	14.075	True	SUCCESS	foldbench_full		False	
6D3P	25	25	0	2024	0	0.6710705161094666	1.028	True	SUCCESS	foldbench_full		False	
6D8L	25	25	0	101	0	0.3306663632392883	29.178	True	SUCCESS	foldbench_full		False	
6D8M	25	25	0	66	0	0.3020316958427429	30.019	True	SUCCESS	foldbench_full		False	
6D8N	25	25	0	2024	0	0.3506950736045837	29.268	True	SUCCESS	foldbench_full		False	
6D8O	25	25	0	101	0	0.2609809339046478	29.655	True	SUCCESS	foldbench_full		False	
6DLQ	25	25	0	66	0	0.778120756149292	1.017	True	SUCCESS	foldbench_full		False	
6DLR	25	25	0	2024	0	0.7795959711074829	0.889	True	SUCCESS	foldbench_full		False	
6DLS	25	25	0	42	0	0.8698633909225464	0.64	True	SUCCESS	foldbench_full		False	
6DLT	25	25	0	66	0	0.8425359725952148	0.95	True	SUCCESS	foldbench_full		False	
6DMC	25	25	0	66	0	0.7812198996543884	19.833	True	SUCCESS	foldbench_full		False	
6DMD	25	25	0	42	0	0.7602607011795044	19.898	True	SUCCESS	foldbench_full		False	
6DME	25	25	0	2024	0	0.8151917457580566	0.953	True	SUCCESS	foldbench_full		False	
6DN1	25	25	0	2024	0	0.907167911529541	0.219	True	SUCCESS	foldbench_full		False	
6DN2	25	25	0	66	0	0.9117971658706664	0.471	True	SUCCESS	foldbench_full		False	
6DN3	25	25	0	66	0	0.9039137959480286	0.551	True	SUCCESS	foldbench_full		False	
6DNR	25	25	0	66	0	0.6054820418357849	2.116	True	SUCCESS	foldbench_full		False	
6DVK	25	25	0	101	0	0.5376318097114563	2.949	True	SUCCESS	foldbench_full		False	
6E1S	25	25	0	66	0	0.9107857346534728	0.324	True	SUCCESS	foldbench_full		False	
6E1T	25	25	0	8888	0	0.8766223192214966	0.269	True	SUCCESS	foldbench_full		False	
6E1U	25	25	0	8888	0	0.9054583311080932	0.376	True	SUCCESS	foldbench_full		False	
6E1V	25	25	0	101	0	0.9068268537521362	0.235	True	SUCCESS	foldbench_full		False	
6E1W	25	25	0	2024	0	0.9091233015060424	0.389	True	SUCCESS	foldbench_full		False	
6E7L	25	25	0	42	0	0.1006909608840942	19.04	True	SUCCESS	foldbench_full		False	
6E80	25	25	0	66	0	0.624947726726532	1.91	True	SUCCESS	foldbench_full		False	
6E81	25	25	0	8888	0	0.7986847758293152	0.621	True	SUCCESS	foldbench_full		False	
6E82	25	25	0	2024	0	0.7912499904632568	0.622	True	SUCCESS	foldbench_full		False	
6E84	25	25	0	2024	0	0.8046645522117615	0.764	True	SUCCESS	foldbench_full		False	
6E8S	25	25	0	66	0	0.8648537397384644	10.894	True	SUCCESS	foldbench_full		False	
6E8T	25	25	0	66	0	0.5143678188323975	18.171	True	SUCCESS	foldbench_full		False	
6E8U	25	25	0	42	0	0.7642450928688049	0.496	True	SUCCESS	foldbench_full		False	
6EZ0	25	25	0	101	0	0.1785518079996109	3.433	True	SUCCESS	foldbench_full		False	
6FZ0	25	25	0	66	0	0.8828511238098145	2.742	True	SUCCESS	foldbench_full		False	
6G7Z	25	25	0	2024	0	0.7464374303817749	1.318	True	SUCCESS	foldbench_full		False	
6GE1	25	25	0	101	0	0.5023319721221924	2.944	True	SUCCESS	foldbench_full		False	
6GYV	25	25	0	66	0	0.5219349265098572	1.474	True	SUCCESS	foldbench_full		False	
6GZK	25	25	0	8888	0	0.7834756374359131	5.909	True	SUCCESS	foldbench_full		False	
6GZR	25	25	0	8888	0	0.785481333732605	6.142	True	SUCCESS	foldbench_full		False	
6H0R	25	25	0	8888	0	0.3488471508026123	8.459	True	SUCCESS	foldbench_full		False	
6HAG	25	25	0	42	0	0.8881685733795166	3.465	True	SUCCESS	foldbench_full		False	
6HBT	25	25	0	2024	0	0.8795938491821289	0.173	True	SUCCESS	foldbench_full		False	
6HBX	25	25	0	101	0	0.8445207476615906	0.186	True	SUCCESS	foldbench_full		False	
6HC5	25	25	0	2024	0	0.8561589121818542	0.167	True	SUCCESS	foldbench_full		False	
6HMI	25	25	0	2024	0	0.9233561754226683	1.591	True	SUCCESS	foldbench_full		False	
6HMO	25	25	0	101	0	0.8881857395172119	2.888	True	SUCCESS	foldbench_full		False	
6HU6	25	25	0	66	0	0.7947821021080017	0.234	True	SUCCESS	foldbench_full		False	
6HYK	25	25	0	2024	0	0.1406678557395935	4.013	True	SUCCESS	foldbench_full		False	
6I1V	25	25	0	66	0	0.8688141107559204	0.866	True	SUCCESS	foldbench_full		False	
6I1W	25	25	0	101	0	0.8700484037399292	0.875	True	SUCCESS	foldbench_full		False	
6IA2	25	25	0	66	0	0.736884593963623	0.449	True	SUCCESS	foldbench_full		False	
6IZP	25	25	0	66	0	0.7820855975151062	9.57	True	SUCCESS	foldbench_full		False	
6JBF	25	25	0	8888	0	0.5378878712654114	15.655	True	SUCCESS	foldbench_full		False	
6JBG	25	25	0	101	0	-99.23697662353516	15.778	True	SUCCESS	foldbench_full		False	
6JJH	25	25	0	66	0	0.7001715898513794	1.674	True	SUCCESS	foldbench_full		False	
6JJI	25	25	0	66	0	0.7980907559394836	1.386	True	SUCCESS	foldbench_full		False	
6JQ5	25	25	0	66	0	0.6837948560714722	20.707	True	SUCCESS	foldbench_full		False	
6JQ6	25	25	0	66	0	0.8285562992095947	14.293	True	SUCCESS	foldbench_full		False	
6JXM	25	25	0	101	0	0.5163192749023438	4.592	True	SUCCESS	foldbench_full		False	
6K84	25	25	0	2024	0	0.0723903179168701	11.868	True	SUCCESS	foldbench_full		False	
6L0Y	25	25	0	66	0	0.7531986236572266	30.027	True	SUCCESS	foldbench_full		False	
6MCI	25	25	0	101	0	0.1504553109407425	6.822	True	SUCCESS	foldbench_full		False	
6MJ0	25	25	0	8888	0	0.3407052457332611	32.584	True	SUCCESS	foldbench_full		False	
6MXQ	25	25	0	8888	0	0.0787561014294624	16.583	True	SUCCESS	foldbench_full		False	
6N2V	25	25	0	2024	0	0.3847148418426513	38.549	True	SUCCESS	foldbench_full		False	
6N5K	25	25	0	42	0	0.9533782601356506	0.363	True	SUCCESS	foldbench_full		False	
6N5N	25	25	0	42	0	0.9494739770889282	0.457	True	SUCCESS	foldbench_full		False	
6N5O	25	25	0	101	0	0.9466479420661926	0.812	True	SUCCESS	foldbench_full		False	
6N5P	25	25	0	8888	0	0.9467180967330932	0.625	True	SUCCESS	foldbench_full		False	
6N5Q	25	25	0	42	0	0.9477103352546692	0.497	True	SUCCESS	foldbench_full		False	
6N5S	25	25	0	66	0	0.8852295279502869	0.475	True	SUCCESS	foldbench_full		False	
6N5T	25	25	0	101	0	0.9472949504852296	0.344	True	SUCCESS	foldbench_full		False	
6N8F	25	25	0	66	0	0.4079762101173401	3.535	True	SUCCESS	foldbench_full		False	
6N8H	25	25	0	2024	0	0.24549400806427	3.479	True	SUCCESS	foldbench_full		False	
6N8I	25	25	0	2024	0	0.5693764686584473	3.002	True	SUCCESS	foldbench_full		False	
6NOA	25	25	0	2024	0	0.1153874322772026	3.652	True	SUCCESS	foldbench_full		False	
6OD9	25	25	0	66	0	0.5680117607116699	23.465	True	SUCCESS	foldbench_full		False	
6OL3	25	25	0	2024	0	0.3619341254234314	19.068	True	SUCCESS	foldbench_full		False	
6OWL	25	25	0	42	0	0.9063878655433656	12.474	True	SUCCESS	foldbench_full		False	
6P2H	25	25	0	66	0	0.8797051310539246	0.239	True	SUCCESS	foldbench_full		False	
6PK9	25	25	0	2024	0	0.0614918731153011	3.575	True	SUCCESS	foldbench_full		False	
6PMO	25	25	0	42	0	0.7356746792793274	2.9	True	SUCCESS	foldbench_full		False	
6POM	25	25	0	42	0	0.7100226879119873	3.222	True	SUCCESS	foldbench_full		False	
6PQ7	25	25	0	8888	0	0.7866017818450928	0.311	True	SUCCESS	foldbench_full		False	
6PRV	25	25	0	2024	0	0.2453883588314056	24.278	True	SUCCESS	foldbench_full		False	
6Q57	25	25	0	2024	0	0.9087960720062256	0.584	True	SUCCESS	foldbench_full		False	
6Q8V	25	25	0	42	0	0.1698785126209259	1.721	True	SUCCESS	foldbench_full		False	
6QIQ	25	25	0	101	0	0.9307289123535156	0.711	True	SUCCESS	foldbench_full		False	
6QIR	25	25	0	8888	0	0.8504036664962769	11.708	True	SUCCESS	foldbench_full		False	
6QIS	25	25	0	8888	0	0.4543597102165222	21.32	True	SUCCESS	foldbench_full		False	
6QIT	25	25	0	42	0	0.8510457277297974	12.284	True	SUCCESS	foldbench_full		False	
6QIV	25	25	0	101	0	0.837191641330719	4.727	True	SUCCESS	foldbench_full		False	
6QN3	25	25	0	66	0	0.7261032462120056	1.05	True	SUCCESS	foldbench_full		False	
6QYZ	25	25	0	8888	0	0.2464355230331421	3.648	True	SUCCESS	foldbench_full		False	
6R47	25	25	0	42	0	0.841611385345459	0.259	True	SUCCESS	foldbench_full		False	
6SVS	25	25	0	2024	0	0.4796434938907623	27.802	True	SUCCESS	foldbench_full		False	
6T3K	25	25	0	8888	0	0.7827442288398743	0.854	True	SUCCESS	foldbench_full		False	
6T3N	25	25	0	42	0	0.4707052111625671	1.159	True	SUCCESS	foldbench_full		False	
6T3R	25	25	0	42	0	0.7852498292922974	0.76	True	SUCCESS	foldbench_full		False	
6T3S	25	25	0	8888	0	0.4617352485656738	1.086	True	SUCCESS	foldbench_full		False	
6TB7	25	25	0	8888	0	0.8377990126609802	0.273	True	SUCCESS	foldbench_full		False	
6TF0	25	25	0	8888	0	0.8663433194160461	0.421	True	SUCCESS	foldbench_full		False	
6TF1	25	25	0	8888	0	0.8777481317520142	0.254	True	SUCCESS	foldbench_full		False	
6TF2	25	25	0	8888	0	0.8926190137863159	0.248	True	SUCCESS	foldbench_full		False	
6TF3	25	25	0	8888	0	0.8899006247520447	0.372	True	SUCCESS	foldbench_full		False	
6TFE	25	25	0	8888	0	0.8412692546844482	0.193	True	SUCCESS	foldbench_full		False	
6TFF	25	25	0	101	0	0.8748345971107483	0.303	True	SUCCESS	foldbench_full		False	
6TFG	25	25	0	101	0	0.8633570075035095	0.236	True	SUCCESS	foldbench_full		False	
6TFH	25	25	0	101	0	0.8699725866317749	0.402	True	SUCCESS	foldbench_full		False	
